shelter_id,intake_date,temp,humidity,winddir,visibility
Las Vegas,2019-12-02,8.1,56.0,222.8,16.0
Las Vegas,2019-12-05,11.4,74.1,157.3,16.0
Las Vegas,2019-12-07,12.3,77.6,79.2,16.0
Las Vegas,2019-12-08,13.3,70.8,208.3,16.0
Las Vegas,2019-12-09,12.6,50.9,284.4,16.0
Las Vegas,2019-12-10,9.7,52.8,211.2,16.0
Las Vegas,2019-12-13,9.9,63.2,195.9,16.0
Las Vegas,2019-12-15,10.3,53.2,208.8,16.0
Las Vegas,2019-12-16,6.9,34.8,93.3,16.0
Las Vegas,2019-12-18,6.5,33.5,185.7,16.0
Las Vegas,2019-12-20,7.8,43.9,213.5,16.0
Las Vegas,2019-12-22,8.3,50.3,178.1,16.0
Las Vegas,2019-12-24,9.0,78.7,156.7,15.8
Las Vegas,2019-12-26,6.7,77.8,229.4,15.8
Las Vegas,2019-12-27,8.0,58.0,248.2,16.0
Las Vegas,2019-12-28,6.8,33.5,255.6,16.0
Las Vegas,2019-12-30,7.2,49.1,198.8,16.0
Las Vegas,2019-12-31,9.0,41.0,229.6,16.0
Dallas,2018-12-17,8.9,70.2,280.6,16.0
Dallas,2018-11-28,13.5,52.6,185.3,16.0
Dallas,2018-11-03,17.5,61.2,162.7,15.8
Dallas,2018-11-03,17.5,61.2,162.7,15.8
Dallas,2019-01-16,11.4,85.5,174.8,12.6
Dallas,2019-01-09,10.0,40.2,130.6,16.0
Dallas,2019-01-15,6.2,77.5,149.3,14.1
Dallas,2018-12-30,3.8,75.2,198.5,14.1
Dallas,2019-01-04,7.5,66.8,274.4,15.6
Dallas,2019-01-21,8.2,62.2,156.6,16.0
Dallas,2018-10-12,18.0,80.4,99.6,13.7
Dallas,2018-10-26,15.4,74.2,296.6,15.2
Dallas,2018-11-06,19.1,76.8,102.5,13.5
Dallas,2019-01-16,11.4,85.5,174.8,12.6
Dallas,2018-12-03,9.2,52.4,77.0,16.0
Dallas,2018-12-06,10.4,72.3,140.0,11.5
Dallas,2018-12-11,9.4,58.8,138.1,16.0
Dallas,2018-12-15,8.8,48.0,321.8,16.0
Dallas,2018-12-21,9.8,44.2,261.4,16.0
Dallas,2018-12-27,12.3,71.5,236.8,15.2
Dallas,2019-01-06,13.9,70.6,159.2,16.0
Dallas,2019-01-11,9.5,73.6,152.3,13.6
Dallas,2019-01-15,6.2,77.5,149.3,14.1
Dallas,2019-01-17,12.2,79.2,224.8,15.9
Dallas,2019-01-20,2.1,58.0,223.9,16.0
Dallas,2019-01-24,7.1,48.2,137.8,16.0
Dallas,2019-04-19,14.8,54.5,321.1,16.0
Dallas,2019-07-30,31.9,53.9,186.3,16.0
Dallas,2019-05-31,24.2,67.7,120.3,15.9
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2018-12-06,10.4,72.3,140.0,11.5
Dallas,2018-12-23,8.9,58.2,240.3,16.0
Dallas,2019-01-28,10.2,55.3,181.5,16.0
Dallas,2019-04-12,15.1,43.7,66.2,16.0
Dallas,2019-06-29,28.5,64.7,173.8,15.9
Dallas,2019-08-19,32.4,52.7,163.5,16.0
Dallas,2019-09-24,29.6,63.2,164.0,16.0
Dallas,2019-05-19,25.4,61.9,140.4,13.1
Dallas,2019-05-20,26.5,70.5,142.2,14.6
Dallas,2019-02-20,7.6,71.3,241.3,15.7
Dallas,2019-04-04,20.9,71.3,169.1,14.1
Dallas,2019-08-06,31.8,58.0,170.0,16.0
Dallas,2019-03-30,13.4,66.9,268.3,15.2
Dallas,2019-07-24,26.6,48.8,67.8,15.9
Dallas,2019-03-03,2.4,79.1,196.5,12.0
Dallas,2019-04-07,18.5,89.1,160.7,9.4
Dallas,2019-08-31,25.2,76.6,86.3,15.7
Dallas,2019-07-24,26.6,48.8,67.8,15.9
Dallas,2019-03-25,18.3,61.8,204.5,15.8
Dallas,2019-05-27,27.1,62.8,167.6,16.0
Dallas,2019-09-17,29.0,57.8,122.4,16.0
Dallas,2019-06-23,29.1,71.0,181.6,15.2
Dallas,2019-04-30,24.6,76.8,154.2,13.4
Dallas,2019-04-09,22.5,50.8,231.0,16.0
Dallas,2019-03-10,13.5,51.0,49.7,16.0
Dallas,2019-02-05,21.2,78.6,176.4,11.1
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-02-19,3.5,81.0,84.3,11.1
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2019-05-21,24.4,58.7,190.2,15.5
Dallas,2019-04-30,24.6,76.8,154.2,13.4
Dallas,2019-01-29,3.9,42.9,116.5,16.0
Dallas,2019-03-27,17.3,55.3,148.8,16.0
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-02-10,4.4,94.4,130.2,7.6
Dallas,2019-08-21,31.8,52.4,144.4,16.0
Dallas,2019-08-18,32.1,54.3,164.3,16.0
Dallas,2019-06-24,24.1,78.6,111.0,16.0
Dallas,2019-04-15,18.7,50.3,164.7,16.0
Dallas,2019-04-01,10.0,45.9,148.9,16.0
Dallas,2019-01-28,10.2,55.3,181.5,16.0
Dallas,2019-02-20,7.6,71.3,241.3,15.7
Dallas,2019-03-19,15.6,44.7,173.0,16.0
Dallas,2019-03-11,14.0,70.6,72.0,16.0
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-06-03,28.0,69.5,147.9,15.3
Dallas,2019-01-28,10.2,55.3,181.5,16.0
Dallas,2019-09-05,30.7,48.0,130.0,15.9
Dallas,2019-09-05,30.7,48.0,130.0,15.9
Dallas,2019-07-22,29.9,60.3,178.8,16.0
Dallas,2019-02-22,8.9,93.5,83.5,8.7
Dallas,2019-03-22,17.5,44.9,119.5,16.0
Dallas,2019-05-04,21.2,73.6,157.5,15.6
Dallas,2019-05-17,25.3,65.8,160.3,15.9
Dallas,2019-07-04,28.8,69.3,169.9,15.7
Dallas,2019-07-06,28.8,66.4,198.7,16.0
Dallas,2019-01-25,5.1,59.2,79.0,16.0
Dallas,2019-09-17,29.0,57.8,122.4,16.0
Dallas,2019-07-09,30.4,62.2,158.1,16.0
Dallas,2019-02-08,-0.3,50.2,40.2,16.0
Dallas,2019-05-03,20.5,74.8,105.9,15.8
Dallas,2019-02-20,7.6,71.3,241.3,15.7
Dallas,2019-06-14,26.9,55.9,157.1,16.0
Dallas,2019-07-24,26.6,48.8,67.8,15.9
Dallas,2019-06-19,29.0,68.6,176.2,15.8
Dallas,2019-06-20,30.0,63.4,166.6,16.0
Dallas,2019-03-14,15.3,44.9,303.4,15.4
Dallas,2019-05-11,15.3,86.9,256.1,11.5
Dallas,2019-03-14,15.3,44.9,303.4,15.4
Dallas,2019-05-20,26.5,70.5,142.2,14.6
Dallas,2019-08-03,28.1,73.1,123.0,15.4
Dallas,2019-07-15,28.5,61.3,264.8,16.0
Dallas,2019-06-18,28.0,61.2,193.4,16.0
Dallas,2019-03-31,8.7,45.0,92.9,16.0
Dallas,2018-11-05,18.1,71.6,182.2,14.5
Dallas,2019-08-13,32.9,51.5,144.5,16.0
Dallas,2019-05-22,26.0,68.5,157.4,13.4
Dallas,2019-02-09,2.3,68.4,78.8,13.2
Dallas,2019-04-09,22.5,50.8,231.0,16.0
Dallas,2018-12-22,11.9,49.6,246.0,16.0
Dallas,2018-11-17,14.6,66.0,164.8,16.0
Dallas,2019-02-14,16.8,62.0,190.7,16.0
Dallas,2019-02-05,21.2,78.6,176.4,11.1
Dallas,2019-03-23,18.8,64.8,176.9,16.0
Dallas,2019-05-02,19.9,77.0,177.6,14.7
Dallas,2019-02-21,8.4,72.7,100.6,15.9
Dallas,2018-12-16,10.4,53.2,197.0,16.0
Dallas,2018-12-28,4.9,59.0,195.5,16.0
Dallas,2019-04-20,17.7,53.4,214.8,16.0
Dallas,2019-06-02,24.7,74.0,158.7,15.9
Dallas,2019-08-30,27.5,67.5,138.6,15.7
Dallas,2018-12-11,9.4,58.8,138.1,16.0
Dallas,2019-09-25,30.1,56.1,168.4,16.0
Dallas,2019-04-30,24.6,76.8,154.2,13.4
Dallas,2019-06-01,25.1,72.8,191.0,14.9
Dallas,2019-05-17,25.3,65.8,160.3,15.9
Dallas,2019-09-20,28.4,70.0,156.3,15.3
Dallas,2019-08-02,30.5,59.0,108.8,16.0
Dallas,2019-07-29,30.2,60.0,175.4,16.0
Dallas,2019-08-27,26.9,72.1,153.0,15.4
Dallas,2019-02-11,11.4,94.7,175.9,8.9
Dallas,2018-12-17,8.9,70.2,280.6,16.0
Dallas,2018-11-12,5.4,85.2,230.2,12.8
Dallas,2018-11-05,18.1,71.6,182.2,14.5
Dallas,2018-11-05,18.1,71.6,182.2,14.5
Dallas,2018-12-16,10.4,53.2,197.0,16.0
Dallas,2018-12-07,7.7,92.6,52.8,10.3
Dallas,2018-11-28,13.5,52.6,185.3,16.0
Dallas,2018-10-27,19.0,70.0,108.1,15.7
Dallas,2018-12-31,8.9,74.6,234.5,14.0
Dallas,2018-12-18,9.3,75.7,135.2,15.1
Dallas,2018-10-22,13.8,68.0,103.7,16.0
Dallas,2018-10-02,25.3,78.3,170.6,15.6
Dallas,2018-10-03,27.4,69.9,179.3,16.0
Dallas,2018-10-10,18.5,75.4,242.8,14.0
Dallas,2018-10-28,22.5,61.8,208.0,15.9
Dallas,2018-10-22,13.8,68.0,103.7,16.0
Dallas,2018-10-27,19.0,70.0,108.1,15.7
Dallas,2019-01-02,1.5,88.6,272.8,10.8
Dallas,2018-11-09,9.4,67.5,143.1,15.8
Dallas,2018-12-19,12.4,90.7,196.2,9.3
Dallas,2018-11-23,16.3,55.0,215.7,15.9
Dallas,2018-12-04,4.4,62.6,262.9,16.0
Dallas,2018-12-09,5.7,72.2,330.4,14.5
Dallas,2018-12-16,10.4,53.2,197.0,16.0
Dallas,2018-12-21,9.8,44.2,261.4,16.0
Dallas,2019-01-02,1.5,88.6,272.8,10.8
Dallas,2019-01-08,14.4,43.3,162.7,16.0
Dallas,2018-12-26,16.6,87.5,134.5,13.0
Dallas,2019-01-21,8.2,62.2,156.6,16.0
Dallas,2019-06-24,24.1,78.6,111.0,16.0
Dallas,2019-07-01,27.0,71.5,158.8,15.9
Dallas,2019-02-23,14.0,59.4,229.9,11.8
Dallas,2019-09-13,30.4,51.2,142.3,16.0
Dallas,2019-06-27,27.1,71.5,168.1,15.5
Dallas,2019-03-22,17.5,44.9,119.5,16.0
Dallas,2018-12-03,9.2,52.4,77.0,16.0
Dallas,2019-07-06,28.8,66.4,198.7,16.0
Dallas,2019-01-11,9.5,73.6,152.3,13.6
Dallas,2019-09-26,29.4,57.0,150.9,16.0
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-08-29,30.8,59.0,142.0,15.9
Dallas,2019-02-01,13.9,86.5,146.8,11.7
Dallas,2019-06-20,30.0,63.4,166.6,16.0
Dallas,2019-05-11,15.3,86.9,256.1,11.5
Dallas,2019-01-15,6.2,77.5,149.3,14.1
Dallas,2019-03-30,13.4,66.9,268.3,15.2
Dallas,2018-10-18,15.9,73.6,141.0,16.0
Dallas,2018-10-03,27.4,69.9,179.3,16.0
Dallas,2018-10-11,17.4,63.4,55.0,16.0
Dallas,2018-10-19,15.2,89.5,157.8,13.0
Dallas,2018-10-28,22.5,61.8,208.0,15.9
Dallas,2018-11-05,18.1,71.6,182.2,14.5
Dallas,2018-11-10,6.8,53.5,93.8,16.0
Dallas,2018-11-18,6.4,73.1,314.0,15.5
Dallas,2018-11-30,20.2,83.0,181.4,15.6
Dallas,2019-04-14,12.9,57.7,276.5,14.6
Dallas,2018-12-20,11.8,51.8,324.6,15.5
Dallas,2018-12-17,8.9,70.2,280.6,16.0
Dallas,2018-12-29,3.5,63.2,156.1,16.0
Dallas,2019-01-06,13.9,70.6,159.2,16.0
Dallas,2019-01-12,8.3,73.4,287.3,15.5
Dallas,2019-01-18,12.5,85.7,156.3,14.0
Dallas,2019-01-28,10.2,55.3,181.5,16.0
Dallas,2019-02-06,22.2,81.1,180.8,11.7
Dallas,2019-02-17,7.5,70.1,172.0,12.5
Dallas,2019-02-25,10.6,49.7,121.8,16.0
Dallas,2019-03-11,14.0,70.6,72.0,16.0
Dallas,2019-03-23,18.8,64.8,176.9,16.0
Dallas,2019-03-30,13.4,66.9,268.3,15.2
Dallas,2019-04-06,17.6,88.8,149.9,12.6
Dallas,2019-04-18,17.9,71.4,269.8,13.9
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-05-01,24.2,79.6,140.7,13.1
Dallas,2019-05-08,19.3,86.6,165.6,13.3
Dallas,2019-05-17,25.3,65.8,160.3,15.9
Dallas,2019-06-01,25.1,72.8,191.0,14.9
Dallas,2019-06-10,24.6,52.1,140.8,16.0
Dallas,2019-06-22,29.6,69.0,172.2,15.4
Dallas,2019-07-05,29.5,65.6,172.5,15.8
Dallas,2019-07-21,30.8,53.5,168.2,16.0
Dallas,2019-08-04,28.8,70.0,112.8,15.5
Dallas,2019-08-21,31.8,52.4,144.4,16.0
Dallas,2019-09-03,30.4,53.5,90.2,16.0
Dallas,2019-09-16,30.4,50.8,86.1,16.0
Dallas,2019-09-23,29.4,63.8,151.7,15.9
Dallas,2019-08-01,30.4,57.2,143.1,16.0
Dallas,2019-06-09,26.9,67.0,108.4,15.7
Dallas,2019-05-07,24.0,74.9,143.7,15.4
Dallas,2019-08-06,31.8,58.0,170.0,16.0
Dallas,2019-06-25,27.1,70.8,148.2,15.9
Dallas,2019-03-30,13.4,66.9,268.3,15.2
Dallas,2019-08-14,30.1,61.8,84.1,15.6
Dallas,2019-04-07,18.5,89.1,160.7,9.4
Dallas,2019-08-29,30.8,59.0,142.0,15.9
Dallas,2019-07-14,27.2,66.7,69.3,16.0
Dallas,2019-08-07,32.4,54.9,170.5,16.0
Dallas,2019-01-26,7.8,61.2,218.0,16.0
Dallas,2019-02-13,10.1,52.8,187.8,16.0
Dallas,2019-06-02,24.7,74.0,158.7,15.9
Dallas,2019-08-13,32.9,51.5,144.5,16.0
Dallas,2019-03-26,16.0,57.3,67.9,16.0
Dallas,2019-07-16,31.3,60.4,184.1,16.0
Dallas,2019-03-24,21.5,72.1,194.5,15.8
Dallas,2019-04-09,22.5,50.8,231.0,16.0
Dallas,2019-04-03,15.5,57.6,154.6,16.0
Dallas,2019-01-30,5.6,43.8,150.2,16.0
Dallas,2019-07-22,29.9,60.3,178.8,16.0
Dallas,2019-08-21,31.8,52.4,144.4,16.0
Dallas,2019-06-25,27.1,70.8,148.2,15.9
Dallas,2019-04-29,23.5,69.1,162.0,15.9
Dallas,2019-02-19,3.5,81.0,84.3,11.1
Dallas,2019-07-15,28.5,61.3,264.8,16.0
Dallas,2019-03-04,-2.8,51.2,148.1,16.0
Dallas,2019-07-15,28.5,61.3,264.8,16.0
Dallas,2019-04-14,12.9,57.7,276.5,14.6
Dallas,2019-03-20,14.6,53.3,278.4,16.0
Dallas,2019-04-03,15.5,57.6,154.6,16.0
Dallas,2019-04-24,17.5,89.8,170.3,11.1
Dallas,2019-06-13,25.0,49.3,190.6,16.0
Dallas,2019-07-11,29.9,59.5,143.2,16.0
Dallas,2019-05-23,28.1,68.1,150.6,15.1
Dallas,2019-02-02,15.0,87.0,140.0,12.1
Dallas,2019-03-20,14.6,53.3,278.4,16.0
Dallas,2019-07-13,29.5,58.6,97.7,16.0
Dallas,2019-08-08,31.4,58.1,165.3,16.0
Dallas,2019-05-15,24.7,58.9,192.1,15.9
Dallas,2019-03-13,17.8,78.4,174.8,13.7
Dallas,2019-03-05,0.4,41.8,287.4,16.0
Dallas,2019-09-21,28.8,64.1,156.6,16.0
Dallas,2019-05-19,25.4,61.9,140.4,13.1
Dallas,2019-07-16,31.3,60.4,184.1,16.0
Dallas,2019-09-22,29.2,59.8,170.8,16.0
Dallas,2019-07-02,27.9,70.2,169.8,16.0
Dallas,2019-08-11,32.3,51.6,168.0,16.0
Dallas,2019-08-12,32.8,51.3,161.8,16.0
Dallas,2019-01-12,8.3,73.4,287.3,15.5
Dallas,2019-03-29,20.1,68.1,180.5,16.0
Dallas,2018-12-20,11.8,51.8,324.6,15.5
Dallas,2019-03-12,15.9,91.9,120.1,7.1
Dallas,2019-03-21,16.5,45.0,254.3,16.0
Dallas,2019-04-18,17.9,71.4,269.8,13.9
Dallas,2019-05-07,24.0,74.9,143.7,15.4
Dallas,2019-05-06,24.3,62.7,158.9,16.0
Dallas,2019-02-21,8.4,72.7,100.6,15.9
Dallas,2019-01-03,3.1,92.2,298.5,10.1
Dallas,2019-04-20,17.7,53.4,214.8,16.0
Dallas,2019-05-31,24.2,67.7,120.3,15.9
Dallas,2019-03-21,16.5,45.0,254.3,16.0
Dallas,2019-02-08,-0.3,50.2,40.2,16.0
Dallas,2019-04-11,18.2,47.4,258.6,16.0
Dallas,2019-06-08,27.9,62.7,226.3,15.9
Dallas,2019-04-13,13.6,82.2,128.9,9.1
Dallas,2019-07-05,29.5,65.6,172.5,15.8
Dallas,2019-04-25,20.6,69.1,291.6,13.4
Dallas,2019-09-24,29.6,63.2,164.0,16.0
Dallas,2019-06-10,24.6,52.1,140.8,16.0
Dallas,2019-04-12,15.1,43.7,66.2,16.0
Dallas,2019-08-24,29.4,64.1,122.4,16.0
Dallas,2019-08-16,32.1,53.0,156.0,16.0
Dallas,2019-04-11,18.2,47.4,258.6,16.0
Dallas,2019-05-03,20.5,74.8,105.9,15.8
Dallas,2019-09-20,28.4,70.0,156.3,15.3
Dallas,2019-07-04,28.8,69.3,169.9,15.7
Dallas,2019-09-19,25.3,79.6,80.5,15.5
Dallas,2019-05-16,25.4,55.5,170.8,16.0
Dallas,2019-06-30,25.5,72.4,120.3,16.0
Dallas,2018-12-18,9.3,75.7,135.2,15.1
Dallas,2018-12-07,7.7,92.6,52.8,10.3
Dallas,2019-09-30,29.0,63.8,155.7,15.9
Dallas,2019-10-02,29.6,56.5,171.4,16.0
Dallas,2019-10-03,29.5,55.3,149.9,16.0
Dallas,2019-10-06,28.9,54.2,158.1,16.0
Dallas,2019-09-26,29.4,57.0,150.9,16.0
Dallas,2019-10-09,23.5,61.2,147.5,15.9
Dallas,2019-10-09,23.5,61.2,147.5,15.9
Dallas,2019-10-12,12.2,41.2,108.8,16.0
Dallas,2019-10-13,18.3,44.6,139.9,16.0
Dallas,2019-10-14,19.2,77.2,128.5,14.7
Dallas,2019-10-16,17.1,43.1,95.7,16.0
Dallas,2019-10-17,14.8,60.7,91.5,15.8
Dallas,2019-10-18,17.1,56.3,130.6,16.0
Dallas,2019-10-20,21.9,68.7,157.2,15.5
Dallas,2019-10-20,21.9,68.7,157.2,15.5
Dallas,2019-10-21,18.6,48.8,284.8,15.9
Dallas,2019-10-21,18.6,48.8,284.8,15.9
Dallas,2019-10-25,8.9,92.3,312.1,7.6
Dallas,2019-10-25,8.9,92.3,312.1,7.6
Dallas,2019-10-24,17.8,77.4,206.9,14.0
Dallas,2019-10-27,16.5,54.2,152.3,16.0
Dallas,2019-10-30,6.1,86.2,330.7,13.4
Dallas,2019-10-30,6.1,86.2,330.7,13.4
Dallas,2019-10-30,6.1,86.2,330.7,13.4
Dallas,2019-11-02,9.4,58.0,102.0,16.0
Dallas,2019-11-03,11.9,54.3,133.9,16.0
Dallas,2019-11-01,7.6,49.3,129.5,16.0
Dallas,2019-11-05,17.2,93.8,192.2,4.6
Dallas,2019-11-06,20.7,76.0,149.2,12.7
Dallas,2019-11-07,11.6,84.0,250.3,13.1
Dallas,2019-11-08,8.2,68.6,150.1,15.1
Dallas,2019-11-11,9.5,75.6,272.1,14.7
Dallas,2019-11-13,2.5,51.1,145.6,16.0
Dallas,2019-11-14,8.5,52.1,180.3,16.0
Dallas,2019-11-15,8.6,56.0,155.0,15.8
Dallas,2019-11-16,10.1,53.6,145.0,16.0
Dallas,2019-11-19,18.2,45.9,173.9,15.9
Dallas,2019-11-18,14.0,51.1,255.9,15.2
Dallas,2019-11-21,20.6,82.3,181.8,15.3
Dallas,2019-11-23,7.8,68.9,306.2,16.0
Dallas,2019-11-22,9.1,82.0,331.0,14.5
Dallas,2019-11-26,19.0,67.2,189.3,14.7
Dallas,2019-11-27,9.7,41.8,196.3,16.0
Dallas,2019-11-28,8.3,77.5,69.7,13.2
Dallas,2019-12-01,10.4,37.6,315.5,16.0
Dallas,2019-11-30,20.2,58.2,264.8,15.5
Dallas,2019-12-04,13.3,50.1,195.3,15.8
Dallas,2019-12-05,17.1,57.2,169.3,16.0
Dallas,2019-12-07,10.8,62.7,216.3,16.0
Dallas,2019-12-05,17.1,57.2,169.3,16.0
Dallas,2019-12-10,4.6,68.3,81.6,15.0
Dallas,2019-12-11,6.0,69.9,130.0,15.2
Dallas,2019-12-11,6.0,69.9,130.0,15.2
Dallas,2019-12-15,14.7,69.6,184.5,13.1
Dallas,2019-12-17,4.4,58.4,335.9,16.0
Dallas,2019-12-18,6.7,46.4,241.1,16.0
Dallas,2019-12-20,7.6,60.0,130.4,15.7
Dallas,2019-12-18,6.7,46.4,241.1,16.0
Dallas,2019-12-20,7.6,60.0,130.4,15.7
Dallas,2019-12-22,8.4,75.5,281.5,14.7
Dallas,2019-12-25,15.2,59.6,162.9,16.0
Dallas,2019-12-24,13.2,51.3,154.9,16.0
Dallas,2019-12-27,17.3,73.8,117.6,14.4
Dallas,2019-12-29,9.5,65.6,278.1,16.0
Dallas,2019-12-30,7.2,48.1,296.7,16.0
Dallas,2020-01-01,10.1,47.7,147.9,16.0
Dallas,2020-01-02,13.5,73.1,165.6,15.9
Dallas,2020-01-05,13.1,44.6,176.3,16.0
Dallas,2020-01-06,10.9,53.8,308.6,16.0
Dallas,2020-01-05,13.1,44.6,176.3,16.0
Dallas,2020-01-07,10.4,38.3,214.4,16.0
Dallas,2020-01-08,12.1,38.4,146.3,16.0
Dallas,2020-01-08,12.1,38.4,146.3,16.0
Dallas,2020-01-09,17.4,81.1,161.3,14.9
Dallas,2020-01-11,3.5,76.2,259.6,15.4
Dallas,2020-01-09,17.4,81.1,161.3,14.9
Dallas,2020-01-11,3.5,76.2,259.6,15.4
Dallas,2020-01-14,17.3,80.7,182.9,10.6
Dallas,2020-01-14,17.3,80.7,182.9,10.6
Dallas,2020-01-14,17.3,80.7,182.9,10.6
Dallas,2020-01-12,6.0,73.3,143.4,15.3
Dallas,2020-01-18,13.2,63.1,226.7,15.7
Dallas,2020-01-17,12.8,91.6,142.8,6.2
Dallas,2020-01-21,6.9,59.8,122.9,15.9
Dallas,2020-01-22,5.7,88.4,137.1,9.2
Dallas,2020-01-24,9.3,55.4,252.7,16.0
Dallas,2020-01-26,13.7,79.4,208.5,15.8
Dallas,2020-01-25,12.0,56.7,152.0,16.0
Dallas,2020-01-28,11.4,81.5,205.8,11.5
Dallas,2020-01-29,5.9,78.7,292.2,14.6
Dallas,2020-01-29,5.9,78.7,292.2,14.6
Dallas,2020-01-31,8.8,65.8,313.4,15.2
Dallas,2020-02-01,10.3,49.7,244.5,16.0
Dallas,2020-02-02,17.2,33.3,220.7,16.0
Dallas,2020-02-03,17.3,66.4,175.8,15.9
Dallas,2020-02-02,17.2,33.3,220.7,16.0
Dallas,2020-02-05,2.7,80.4,337.4,15.5
Dallas,2020-02-04,11.7,83.3,248.5,13.7
Dallas,2020-02-04,11.7,83.3,248.5,13.7
Dallas,2020-02-07,8.3,48.8,253.2,16.0
Dallas,2020-02-09,17.6,82.9,161.5,12.6
Dallas,2020-02-11,6.4,84.0,157.9,13.4
Dallas,2020-02-12,7.1,86.7,242.8,11.2
Dallas,2020-02-11,6.4,84.0,157.9,13.4
Dallas,2020-02-14,4.3,57.6,91.3,16.0
Dallas,2020-02-16,17.1,67.0,170.9,15.7
Dallas,2020-02-18,13.3,67.0,167.7,14.4
Dallas,2020-02-19,7.9,75.8,47.4,13.6
Dallas,2020-02-20,7.5,69.0,64.0,14.7
Dallas,2020-02-16,17.1,67.0,170.9,15.7
Dallas,2020-02-23,12.0,80.1,157.7,12.6
Dallas,2020-02-22,9.3,53.2,151.8,16.0
Dallas,2020-02-25,10.6,57.0,298.1,16.0
Dallas,2020-02-26,6.2,49.9,330.8,16.0
Dallas,2020-02-26,6.2,49.9,330.8,16.0
Dallas,2020-02-25,10.6,57.0,298.1,16.0
Dallas,2020-02-28,11.8,40.5,261.8,16.0
Dallas,2020-02-28,11.8,40.5,261.8,16.0
Dallas,2020-03-01,18.3,68.8,180.6,16.0
Dallas,2020-03-02,19.1,75.7,223.4,15.6
Dallas,2020-03-03,16.9,64.5,100.3,15.9
Dallas,2020-03-04,13.4,80.2,136.2,13.2
Dallas,2020-03-04,13.4,80.2,136.2,13.2
Dallas,2020-03-05,14.6,58.1,285.3,16.0
Dallas,2020-03-07,12.4,41.1,139.5,16.0
Dallas,2020-03-08,14.8,64.8,156.5,15.9
Dallas,2020-03-07,12.4,41.1,139.5,16.0
Dallas,2020-03-10,18.6,69.0,131.2,16.0
Dallas,2020-03-11,23.7,68.1,197.3,15.3
Dallas,2020-03-13,19.6,85.2,99.8,11.5
Dallas,2020-03-13,19.6,85.2,99.8,11.5
Dallas,2020-03-15,12.3,87.5,88.2,12.0
Dallas,2020-03-14,17.3,87.4,203.1,13.2
Dallas,2020-03-18,22.2,80.1,156.8,14.0
Dallas,2020-03-21,9.8,71.8,75.9,15.4
Dallas,2020-03-22,13.9,89.4,147.1,9.7
Dallas,2020-03-29,16.3,50.8,107.0,16.0
Dallas,2020-04-03,12.7,86.3,253.5,13.0
Dallas,2020-04-07,24.8,70.4,180.8,13.2
Dallas,2020-04-07,24.8,70.4,180.8,13.2
Dallas,2020-04-13,9.3,50.8,159.2,16.0
Dallas,2020-04-16,16.4,51.0,150.8,16.0
Dallas,2020-04-22,23.2,69.0,188.9,13.9
Dallas,2020-04-25,20.1,46.3,286.2,16.0
Dallas,2020-04-30,20.6,48.7,229.3,16.0
Dallas,2020-05-03,26.5,64.2,178.9,16.0
Dallas,2020-05-07,22.5,54.1,139.9,15.9
Dallas,2020-05-10,19.2,55.5,106.4,16.0
Dallas,2020-05-17,23.3,66.6,323.0,15.5
Dallas,2020-05-21,25.4,74.1,140.2,14.6
Dallas,2020-05-24,24.7,74.9,140.3,15.8
Dallas,2020-05-29,25.3,55.2,151.3,16.0
Dallas,2020-06-02,27.3,59.0,152.6,16.0
Dallas,2020-06-09,31.6,40.2,238.4,15.5
Dallas,2020-06-11,26.4,37.8,119.3,15.9
Dallas,2020-06-18,28.9,49.0,160.7,16.0
Dallas,2020-06-20,25.5,71.1,199.4,14.4
Dallas,2020-06-25,27.6,68.1,103.5,15.9
Dallas,2020-06-23,24.8,81.1,172.3,14.8
Dallas,2020-06-29,29.6,63.2,171.8,16.0
Dallas,2020-07-02,28.6,70.8,164.5,14.8
Dallas,2020-07-05,28.7,69.4,132.4,13.9
Dallas,2020-07-06,26.8,75.9,159.3,15.4
Dallas,2020-07-07,26.5,75.5,138.3,15.7
Dallas,2020-07-10,30.3,63.0,156.9,16.0
Dallas,2020-07-15,31.0,56.5,175.3,16.0
Dallas,2020-07-19,30.5,55.6,151.0,16.0
Dallas,2020-07-21,28.5,66.9,136.7,16.0
Dallas,2020-07-27,28.2,66.5,152.3,16.0
Dallas,2020-07-27,28.2,66.5,152.3,16.0
Dallas,2020-08-01,28.0,52.2,217.7,16.0
Dallas,2020-08-07,31.2,53.6,165.3,16.0
Dallas,2020-08-10,31.8,52.5,180.0,16.0
Dallas,2020-08-16,32.1,53.1,139.0,15.2
Dallas,2020-08-20,28.0,48.5,99.3,15.7
Dallas,2020-08-26,28.8,66.3,99.4,15.8
Dallas,2020-08-27,27.9,66.8,95.0,16.0
Dallas,2020-08-31,32.0,58.3,174.9,16.0
Dallas,2020-08-30,29.9,65.4,129.1,14.7
Dallas,2020-09-05,26.6,75.6,79.1,15.8
